"lati","longi","x","y","z"
58.2,82.93333,0.0648283142656711,0.522952866018542,0.849892692986864
-32.1,28.33333,0.745637917089718,0.402044333729839,-0.531398579518083
-23.2,-51.83333,0.567980733888458,-0.72263936911807,-0.393941909590951
-6.03333,145.36667,-0.818248317300303,0.565174499252497,-0.105106977075319
39.75,46.66667,0.527611245569098,0.559235313884146,0.639439001980585
41,112,-0.282719184865606,0.699754537669432,0.656059028990507
53.415,-111.3375,-0.216866462630185,-0.555159826605844,0.802973538984467
-25.5,-54.5,0.524133942403163,-0.734808686629272,-0.430511096808295
-8.93333,33.8,0.82090437899824,0.549547583218387,-0.155285074364358
-31.18333,-57.95,0.453986809657631,-0.725121915758489,-0.51777812231073
-3.4,-44.33333,0.714027304694811,-0.697601435064129,-0.0593063735759616
26.59083,-12.95217,0.87147455665832,-0.200429627092059,0.44761597567661
-32.5,21.9,0.782529159653422,0.314574705217154,-0.537299608346824
31,75,0.221851222260826,0.827960033198658,0.515038074910054
39.7,105.8,-0.209492300921076,0.740330096079548,0.638767817515598
43.83333,20.44167,0.675932318652669,0.251936709218862,0.692562917826819
46.42137,14.05217,0.668720646715297,0.167377677755996,0.724429023193912
31.3,72.38333,0.258599577008392,0.814386978753348,0.519519111879509
30.80833,109.5,-0.28670185251211,0.809621055634569,0.512167740139195
44.05,126.16667,-0.424150511769623,0.580236100703697,0.695285848270865
40.35,-104.9,-0.195961829604979,-0.736478697512392,0.647455086819402
45.43333,-0.45,0.701717092402158,-0.00551138647978075,0.712434380732522
35.5,115.41667,-0.349416701270744,0.735317649796093,0.58070295571094
-7.71667,111.2,-0.358349761250926,0.923880840005676,-0.134274502724121
38.74028,-7.27,0.773720185638062,-0.0987041021874729,0.62579115889214
44.71667,4.3,0.708594564182576,0.0532794929168766,0.703601477574789
47.35,21.3,0.63123764957506,0.246109275412231,0.7355061211948
11.85,8.21667,0.968642019739385,0.139871134495242,0.205350196810764
49.86667,30.83333,0.553466395440693,0.330368713336871,0.764546573052307
15,48.3,0.642563179992083,0.721197103162985,0.258819045102521
55.43333,53.25,0.339468326649413,0.454603221656393,0.823466554306534
17.83333,73.98333,0.262659594108251,0.91499803908162,0.306249124243121
26.03333,81.46667,0.133329436168208,0.888591802039295,0.438893917478503
14.18333,75.8,0.237829602375923,0.939893437226798,0.245025318878897
-7,115.5,-0.427302132375958,0.895857550509542,-0.121869343405147
4.7,33.63333,0.829799472857567,0.552013510386103,0.0819385086300409
20.33916,73.22329,0.270646227105076,0.897742242303814,0.347576590318031
42.45,73.36667,0.211211215498076,0.706991492792555,0.674946554600273
47.21667,81.01667,0.106059447096211,0.670896264137489,0.733927514437227
-3.5,35.58333,0.81175318054349,0.580801041405909,-0.0610485395348569
27.8,67.16667,0.343263226820366,0.815263061119133,0.466386640339891
31.58333,71.6,0.268894896390256,0.808327879933006,0.523738076922315
-35.08333,139.91667,-0.626101500145574,0.52691516281868,-0.574767190005854
29.58333,77.58333,0.186989237960725,0.849297548119456,0.493688869274108
11.33333,10.08333,0.965355853842757,0.171666304349787,0.196516552489623
25.14333,75.81333,0.221859777370642,0.877639850821836,0.424884138836076
39.26333,31.78,0.658167903718362,0.407763393546714,0.632885475736523
-7.75,112.01667,-0.37145217940714,0.91860682831013,-0.134850930273723
36.54194,29.41822,0.699826225727624,0.394625066588858,0.595411043400749
29.45,-96,-0.0910218267819381,-0.866014833292479,0.491663844071007
20.4625,86.70278,0.0538864225920719,0.935350260483094,0.349594255780093
48.4,-3.3,0.662825301236911,-0.038218266404277,0.747798090498532
48.11667,-3.08333,0.666649506267949,-0.0359099215777993,0.744505818194174
38.98333,141.61667,-0.609328126354446,0.482658938315895,0.629094256607986
29.53333,72.3,0.264529770755394,0.828881314671449,0.492929778541152
25.55,83.11667,0.108127969185358,0.895706353167442,0.431298587031457
50.625,35.075,0.519187801831892,0.364552966550684,0.773010453362737
56.75,75.33333,0.138825227278024,0.530427206889486,0.836286155847759
25.1,81.53333,0.133330568701632,0.895699619957593,0.42419942274539
16,36,0.777677048055783,0.565015448466195,0.275637355816999
14,28,0.856720275876695,0.455526250979263,0.241921895599668
16.58333,-11.33333,0.93971722974275,-0.188342574991219,0.285409534827218
12.76667,9.8,0.961046711530324,0.166001591520102,0.220981198000065
48.16667,22.30833,0.617046636962448,0.253174074946462,0.745088139476355
51.6,10.8,0.610145545385809,0.116391487620555,0.78369345732584
48.9,22.4,0.607773676093851,0.25050623231811,0.753563392301638
34.3,133.95,-0.573337299726786,0.594745939801868,0.563526048937571
48.76367,21.17633,0.614654963151253,0.238116866757486,0.751997097094882
49.32694,7.46472,0.646218380455147,0.0846714894384611,0.758440863639479
54.03333,40.9,0.443923727203971,0.384538795195367,0.809358782873844
